JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs,Usages
commons-compress-1.22.jar,2,10,0.8333333333333334,0.8239825367927551,Partially Present. Need manual review.,BZip2CompressorInputStream,5,0,0,1,0.3380162715911865,Projects/commons-compress-1.22/BZip2CompressorInputStream/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,324
commons-compress-1.22.jar,2,10,0.8333333333333334,0.8239825367927551,Partially Present. Need manual review.,BZip2CompressorOutputStream,1,2,0,0.0,0.6682193279266357,Projects/commons-compress-1.22/BZip2CompressorOutputStream/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,324
commons-compress-1.22.jar,2,10,0.8333333333333334,0.8239825367927551,Partially Present. Need manual review.,BZip2CompressorOutputStream,2,3,0,0.0,0.6102179288864136,Projects/commons-compress-1.22/BZip2CompressorOutputStream/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,324
commons-compress-1.22.jar,2,10,0.8333333333333334,0.8239825367927551,Partially Present. Need manual review.,BZip2CompressorOutputStream,3,1,2,0.6666666666666666,0.6534281373023987,Projects/commons-compress-1.22/BZip2CompressorOutputStream/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,324
commons-compress-1.22.jar,2,10,0.8333333333333334,0.8239825367927551,Partially Present. Need manual review.,BZip2CompressorOutputStream,4,4,0,0.0,0.6686010360717773,Projects/commons-compress-1.22/BZip2CompressorOutputStream/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,324
commons-compress-1.22.jar,2,10,0.8333333333333334,0.8239825367927551,Partially Present. Need manual review.,BZip2CompressorOutputStream,5,3,0,0.0,0.6279004216194153,Projects/commons-compress-1.22/BZip2CompressorOutputStream/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,324
junit-platform-launcher-1.10.2.jar,0,38,1.0,0.885272204875946,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,118
slf4j-api-2.0.12.jar,0,0,1.0,0.660459578037262,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2089
jakarta.xml.bind-api-4.0.1.jar,0,0,1.0,0.8836920261383057,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,812
commons-text-1.11.0.jar,0,0,1.0,0.6446501612663269,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,827
assertj-core-3.25.3.jar,0,0,1.0,0.5653653144836426,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1298
maven-plugin-annotations-3.6.4.jar,0,0,1.0,0.5891597270965576,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,672
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUpload,1,5,0,0.0,0.9052044749259949,N/A,failure,No valid Java code found from the model's output.,True,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUpload,2,0,0,1,0.36423444747924805,N/A,failure,Model could not predict any correct FQNs.,True,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUpload,3,0,0,1,0.43846648931503296,N/A,failure,Model could not predict any correct FQNs.,True,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUpload,4,8,4,0.3333333333333333,0.6720881462097168,Projects/commons-fileupload-1.5/FileUpload/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUpload,5,3,3,0.5,0.419104665517807,Projects/commons-fileupload-1.5/FileUpload/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,DiskFileItemFactory,1,8,0,0.0,0.535166323184967,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,DiskFileItemFactory,2,3,3,0.5,0.5788057446479797,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,DiskFileItemFactory,3,3,2,0.4,0.7630065679550171,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,DiskFileItemFactory,4,3,2,0.4,0.5452086925506592,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,DiskFileItemFactory,5,5,0,0.0,0.5588358640670776,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,ServletFileUpload,1,9,4,0.3076923076923077,0.6625482439994812,Projects/commons-fileupload-1.5/DiskFileItemFactory/sample_5/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,ServletFileUpload,2,4,2,0.3333333333333333,0.6109224557876587,Projects/commons-fileupload-1.5/ServletFileUpload/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,ServletFileUpload,3,0,5,1.0,0.6863139271736145,Projects/commons-fileupload-1.5/ServletFileUpload/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,ServletFileUpload,4,5,3,0.375,0.5766857862472534,Projects/commons-fileupload-1.5/ServletFileUpload/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,ServletFileUpload,5,8,1,0.1111111111111111,0.7773635387420654,Projects/commons-fileupload-1.5/ServletFileUpload/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUploadException,1,0,0,1,0.6059023141860962,Projects/commons-fileupload-1.5/ServletFileUpload/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUploadException,2,5,4,0.4444444444444444,0.6101955771446228,Projects/commons-fileupload-1.5/FileUploadException/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUploadException,3,1,0,0.0,0.4580068588256836,Projects/commons-fileupload-1.5/FileUploadException/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUploadException,4,7,3,0.3,0.6542796492576599,Projects/commons-fileupload-1.5/FileUploadException/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-fileupload-1.5.jar,4,10,0.7142857142857143,0.8488417267799377,Partially Present. Need manual review.,FileUploadException,5,6,4,0.4,0.6245556473731995,Projects/commons-fileupload-1.5/FileUploadException/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,306
commons-beanutils-1.9.4.jar,0,1,1.0,0.7066730856895447,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2055
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,OkHttpClient,1,3,1,0.25,0.538902759552002,Projects/okhttp-4.12.0/OkHttpClient/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,OkHttpClient,2,3,0,0.0,0.5166143178939819,Projects/okhttp-4.12.0/OkHttpClient/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,OkHttpClient,3,3,2,0.4,0.5750006437301636,Projects/okhttp-4.12.0/OkHttpClient/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,OkHttpClient,4,0,3,1.0,0.6797506213188171,Projects/okhttp-4.12.0/OkHttpClient/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,OkHttpClient,5,0,2,1.0,0.5191686749458313,Projects/okhttp-4.12.0/OkHttpClient/sample_3/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Request,1,5,0,0.0,0.6919105052947998,Projects/okhttp-4.12.0/Request/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Request,2,3,0,0.0,0.5447357892990112,Projects/okhttp-4.12.0/Request/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Request,3,3,0,0.0,0.5644984245300293,Projects/okhttp-4.12.0/Request/sample_2/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Request,4,4,3,0.42857142857142855,0.5649558901786804,Projects/okhttp-4.12.0/Request/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Request,5,2,2,0.5,0.5266461372375488,Projects/okhttp-4.12.0/Request/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Response,1,4,0,0.0,0.6764289140701294,Projects/okhttp-4.12.0/Response/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Response,2,2,1,0.3333333333333333,0.4415877163410187,Projects/okhttp-4.12.0/Response/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Response,3,3,0,0.0,0.4565533697605133,Projects/okhttp-4.12.0/Response/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Response,4,4,0,0.0,0.5385183095932007,Projects/okhttp-4.12.0/Response/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Response,5,3,0,0.0,0.5877046585083008,Projects/okhttp-4.12.0/Response/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Cache,1,4,5,0.5555555555555556,0.715908944606781,Projects/okhttp-4.12.0/Response/sample_5/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Cache,2,0,0,1,0.22977423667907715,Projects/okhttp-4.12.0/Response/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Cache,3,2,2,0.5,0.4984115958213806,Projects/okhttp-4.12.0/Cache/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Cache,4,2,2,0.5,0.5587597489356995,Projects/okhttp-4.12.0/Cache/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,Cache,5,6,0,0.0,0.5561685562133789,Projects/okhttp-4.12.0/Cache/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,CacheControl,1,3,1,0.25,0.6462594270706177,Projects/okhttp-4.12.0/CacheControl/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,CacheControl,2,0,4,1.0,0.5206573605537415,Projects/okhttp-4.12.0/CacheControl/sample_1/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,CacheControl,3,1,2,0.6666666666666666,0.5557700991630554,Projects/okhttp-4.12.0/CacheControl/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,CacheControl,4,2,4,0.6666666666666666,0.5502236485481262,Projects/okhttp-4.12.0/CacheControl/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,CacheControl,5,0,2,1.0,0.5584985017776489,Projects/okhttp-4.12.0/CacheControl/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,MediaType,1,5,0,0.0,0.5658527612686157,Projects/okhttp-4.12.0/MediaType/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,MediaType,2,3,0,0.0,0.4256798326969147,Projects/okhttp-4.12.0/MediaType/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,MediaType,3,5,0,0.0,0.5399331450462341,Projects/okhttp-4.12.0/MediaType/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,MediaType,4,6,0,0.0,0.5658497214317322,Projects/okhttp-4.12.0/MediaType/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False,662
okhttp-4.12.0.jar,6,11,0.6470588235294118,0.809849739074707,Partially Present. Need manual review.,MediaType,5,3,1,0.25,0.6521767973899841,Projects/okhttp-4.12.0/MediaType/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review,662
caffeine-3.1.1.jar,0,30,1.0,0.9075427055358888,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,639
cats-core_3-2.9.0.jar,0,0,1.0,0.5482048392295837,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,565
swagger-annotations-2.2.20.jar,0,49,1.0,0.8915770053863525,True,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,469
