JAR,Number of Correct APIs,Number of Wrong APIs,Failure Rate for APIs,Model Confidence for APIs,Hallucinations for APIs,API,Sample,Number of Correct FQNs,Number of Wrong FQNs,Failure Rate for FQNs,Model Confidence for Code and FQNs,Project Path,Build Status,Build Message,Hallucinations for FQNs
httpcore5-5.2.jar,6,8,0.5714285714285714,0.6634119153022766,Partially Present. Need manual review.,HttpException,4,4,2,0.3333333333333333,0.6292749047279358,Projects/httpcore5-5.2/HttpException/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
httpcore5-5.2.jar,6,8,0.5714285714285714,0.6634119153022766,Partially Present. Need manual review.,HttpException,5,0,0,1,0.32489272952079773,Projects/httpcore5-5.2/HttpException/sample_4/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
httpcore5-5.2.jar,6,8,0.5714285714285714,0.6634119153022766,Partially Present. Need manual review.,HttpHost,1,2,1,0.3333333333333333,0.539801299571991,Projects/httpcore5-5.2/HttpHost/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
httpcore5-5.2.jar,6,8,0.5714285714285714,0.6634119153022766,Partially Present. Need manual review.,HttpHost,2,1,0,0.0,0.4584612250328064,Projects/httpcore5-5.2/HttpHost/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
httpcore5-5.2.jar,6,8,0.5714285714285714,0.6634119153022766,Partially Present. Need manual review.,HttpHost,3,1,0,0.0,0.46322959661483765,Projects/httpcore5-5.2/HttpHost/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
httpcore5-5.2.jar,6,8,0.5714285714285714,0.6634119153022766,Partially Present. Need manual review.,HttpHost,4,1,1,0.5,0.6100994348526001,Projects/httpcore5-5.2/HttpHost/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
httpcore5-5.2.jar,6,8,0.5714285714285714,0.6634119153022766,Partially Present. Need manual review.,HttpHost,5,2,0,0.0,0.45404013991355896,Projects/httpcore5-5.2/HttpHost/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTime,1,1,0,0.0,0.47104597091674805,Projects/joda-time-2.10.14/DateTime/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTime,2,1,0,0.0,0.546500027179718,Projects/joda-time-2.10.14/DateTime/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTime,3,1,1,0.5,0.6394327878952026,Projects/joda-time-2.10.14/DateTime/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTime,4,1,0,0.0,0.5061883330345154,Projects/joda-time-2.10.14/DateTime/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTime,5,2,0,0.0,0.6549500823020935,Projects/joda-time-2.10.14/DateTime/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Period,1,2,0,0.0,0.4912067651748657,Projects/joda-time-2.10.14/Period/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Period,2,2,1,0.3333333333333333,0.568100094795227,Projects/joda-time-2.10.14/Period/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Period,3,2,0,0.0,0.5064010620117188,Projects/joda-time-2.10.14/Period/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Period,4,1,4,0.8,0.7451602816581726,Projects/joda-time-2.10.14/Period/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Period,5,2,0,0.0,0.4827345013618469,Projects/joda-time-2.10.14/Period/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,PeriodType,1,3,0,0.0,0.6512202024459839,Projects/joda-time-2.10.14/PeriodType/sample_1/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,PeriodType,2,2,0,0.0,0.4820381999015808,Projects/joda-time-2.10.14/PeriodType/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,PeriodType,3,3,0,0.0,0.4999106824398041,Projects/joda-time-2.10.14/PeriodType/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,PeriodType,4,1,2,0.6666666666666666,0.6253299713134766,Projects/joda-time-2.10.14/PeriodType/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,PeriodType,5,3,0,0.0,0.665877103805542,Projects/joda-time-2.10.14/PeriodType/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Interval,1,0,0,1,0.6148654818534851,Projects/joda-time-2.10.14/PeriodType/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Interval,2,1,1,0.5,0.4004954993724823,Projects/joda-time-2.10.14/PeriodType/sample_5/Wrapper/src/main/java/org/example,failure,No valid Java code found from the model's output.,True
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Interval,3,2,0,0.0,0.5163230299949646,Projects/joda-time-2.10.14/Interval/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Interval,4,2,0,0.0,0.5647515654563904,Projects/joda-time-2.10.14/Interval/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Interval,5,2,1,0.3333333333333333,0.7278773784637451,Projects/joda-time-2.10.14/Interval/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Duration,1,2,0,0.0,0.49932947754859924,Projects/joda-time-2.10.14/Duration/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Duration,2,5,0,0.0,0.7040590047836304,Projects/joda-time-2.10.14/Duration/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Duration,3,0,2,1.0,0.5825966596603394,Projects/joda-time-2.10.14/Duration/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Duration,4,0,2,1.0,0.6689392328262329,Projects/joda-time-2.10.14/Duration/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Duration,5,2,0,0.0,0.49913138151168823,Projects/joda-time-2.10.14/Duration/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeFormatter,1,3,0,0.0,0.6310995221138,Projects/joda-time-2.10.14/DateTimeFormatter/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeFormatter,2,3,0,0.0,0.5097882151603699,Projects/joda-time-2.10.14/DateTimeFormatter/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeFormatter,3,7,0,0.0,0.6702282428741455,Projects/joda-time-2.10.14/DateTimeFormatter/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeFormatter,4,3,0,0.0,0.5571987628936768,Projects/joda-time-2.10.14/DateTimeFormatter/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeFormatter,5,3,0,0.0,0.5657663941383362,Projects/joda-time-2.10.14/DateTimeFormatter/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeConstants,1,0,2,1.0,0.40169188380241394,Projects/joda-time-2.10.14/DateTimeFormatter/sample_5/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeConstants,2,2,0,0.0,0.6284169554710388,Projects/joda-time-2.10.14/DateTimeConstants/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeConstants,3,2,0,0.0,0.7649828791618347,Projects/joda-time-2.10.14/DateTimeConstants/sample_3/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeConstants,4,2,0,0.0,0.605553150177002,Projects/joda-time-2.10.14/DateTimeConstants/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeConstants,5,4,0,0.0,0.5466243028640747,Projects/joda-time-2.10.14/DateTimeConstants/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeComparator,1,4,0,0.0,0.6771836280822754,Projects/joda-time-2.10.14/DateTimeComparator/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeComparator,2,1,1,0.5,0.6440321207046509,Projects/joda-time-2.10.14/DateTimeComparator/sample_2/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeComparator,3,1,1,0.5,0.6642544269561768,Projects/joda-time-2.10.14/DateTimeComparator/sample_3/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeComparator,4,2,0,0.0,0.545830488204956,Projects/joda-time-2.10.14/DateTimeComparator/sample_4/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeComparator,5,2,0,0.0,0.6636691689491272,Projects/joda-time-2.10.14/DateTimeComparator/sample_5/Wrapper/src/main/java/org/example,failure,Build failed. Full error log present.,Need manual review
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeUtils,1,3,0,0.0,0.6066808104515076,Projects/joda-time-2.10.14/DateTimeUtils/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeUtils,2,6,0,0.0,0.741913378238678,Projects/joda-time-2.10.14/DateTimeUtils/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeUtils,3,0,1,1.0,0.45541810989379883,Projects/joda-time-2.10.14/DateTimeUtils/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeUtils,4,3,0,0.0,0.5321246981620789,Projects/joda-time-2.10.14/DateTimeUtils/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,DateTimeUtils,5,3,0,0.0,0.5410729646682739,Projects/joda-time-2.10.14/DateTimeUtils/sample_5/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Instant,1,2,0,0.0,0.6235361695289612,Projects/joda-time-2.10.14/Instant/sample_1/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Instant,2,1,0,0.0,0.44724324345588684,Projects/joda-time-2.10.14/Instant/sample_2/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Instant,3,0,0,1,0.5660887956619263,Projects/joda-time-2.10.14/Instant/sample_2/Wrapper/src/main/java/org/example,failure,Model could not predict any correct FQNs.,True
joda-time-2.10.14.jar,10,10,0.5,0.7578899264335632,Partially Present. Need manual review.,Instant,4,3,0,0.0,0.7009130716323853,Projects/joda-time-2.10.14/Instant/sample_4/Wrapper/src/main/java/org/example,success,Build completed successfully.,False
